,Gender,Height,Weight,bmi,birth_yr
1283,Male,74.02986882,215.2934953,27.6777752,1958
1284,Male,68.9027232,175.4353024,26.03505177,1961
1285,Male,63.87497175,168.0778994,29.02440987,1964
1286,Male,68.07384912,185.5337581,28.20827669,1952
1287,Male,67.77716819,179.864803,27.58630771,1915
1288,Male,69.51843618,189.6174538,27.64346958,1941
1289,Male,68.40086738,182.2596137,27.4461515,1938
1290,Male,68.88371651,181.512004,26.95171709,1954
1291,Male,69.76784563,194.6040613,28.167967,1960
1292,Male,65.71624998,174.4133641,28.4543351,1963
1293,Male,66.22747932,180.9035759,29.05928532,1966
1294,Male,62.77304147,163.1860286,29.17768687,1959
1295,Male,67.12928651,177.719799,27.78599669,1966
1296,Male,69.89595731,181.4481349,26.16752348,1939
1297,Male,67.68753064,177.909685,27.35876434,1955
1298,Male,69.60482757,191.0334196,27.78080684,1960
1299,Male,69.70225751,177.1490913,25.68972583,1963
1300,Male,67.43522768,159.8124724,24.76003435,1918
1301,Male,68.14307845,188.1451421,28.54721457,1954
1302,Male,70.49052137,208.7648975,29.60126425,1947
1303,Male,70.98407107,192.1113196,26.86243498,1952
1304,Male,71.24291865,220.2618902,30.5752618,1937
1305,Male,68.48572454,186.412945,28.00207323,1954
1306,Male,69.2854625,197.1945475,28.94175685,1919
1307,Male,64.60104553,140.1959633,23.66849505,1969
1308,Male,68.7011438,180.2239394,26.90287985,1960
1309,Male,68.29264664,176.0071363,26.58867025,1934
1310,Male,65.71360843,167.8287603,27.38230378,1947
1311,Male,67.84774906,153.0313208,23.42198334,1937
1312,Male,67.40761496,162.8229424,25.24712356,1924
1313,Male,66.09757603,163.6414961,26.3898307,1945
1314,Male,67.61221973,190.4165036,29.3473186,1956
1315,Male,66.246099,191.6367141,30.7660914,1971
1316,Male,67.72763125,175.209964,26.91170763,1953
1317,Male,69.0442107,184.0399805,27.20018569,1960
1318,Male,78.46205292,227.3425649,26.01810429,1929
1319,Male,70.61624345,198.3877525,28.02979132,1925
1320,Male,70.4044365,193.8567694,27.55466569,1931
1321,Male,67.87176723,176.904596,27.05671269,1940
1322,Male,70.85092011,185.3515329,26.01473593,1967
1323,Male,67.90334035,192.6516048,29.43774791,1976
1324,Male,74.72413903,207.2983314,26.15701586,1978
1325,Male,68.38330719,179.1648666,26.99397729,1935
1326,Male,75.75344577,226.5033443,27.80891619,1943
1327,Male,71.02654346,186.2292384,26.00882521,1953
1328,Male,70.75264698,202.7416573,28.53460313,1930
1329,Male,76.29418413,233.5038113,28.2634606,1935
1330,Male,69.60127796,192.1131628,27.94067689,1940
1331,Male,69.5666933,194.9842632,28.38644909,1956
1332,Male,69.58020822,196.1355259,28.54296237,1966
1333,Male,65.82778663,157.6079359,25.62558595,
1334,Male,67.79621437,184.8629133,28.33695191,1965
1335,Male,68.39010874,179.3521816,27.01682466,1952
1336,Male,64.92242306,158.4125594,26.47978161,1948
1337,Male,68.4445619,182.4494078,27.43966411,1982
1338,Male,72.67399365,206.9802182,27.6111831,1932
1339,Male,66.05396364,161.5576324,26.08818964,1948
1340,Male,61.31079843,150.3164486,28.17388851,1964
1341,Male,68.27458073,159.9823145,24.18065834,1948
1342,Male,75.26320153,223.4499947,27.79260154,1949
1343,Male,66.47024572,182.4680574,29.09688576,1959
1344,Male,66.52529411,179.2229686,28.53213623,1943
1345,Male,67.75032988,179.1158834,27.4932132,1954
1346,Male,71.77574885,210.7288522,28.81925607,1923
1347,Male,68.99744011,200.3130156,29.64540867,1926
1348,Male,68.30593359,185.2796229,27.97853844,1933
1349,Male,73.96449337,215.0438889,27.69457855,1941
1350,Male,68.75199052,194.1323525,28.93620638,1945
1351,Male,73.57328408,207.2094605,26.97016011,1921
1352,Male,66.92880701,169.1035618,26.59749993,1978
1353,Male,69.3517876,195.170814,28.58997545,1931
1354,Male,67.01748632,183.3812983,28.766896,1979
1355,Male,72.06059237,200.0740445,27.1462175,1956
1356,Male,67.87775112,175.4626618,26.83144438,1974
1357,Male,63.94327605,153.9472037,26.52749661,1946
1358,Male,66.12013432,172.5086574,27.80082408,1927
1359,Male,73.81524583,208.8660338,27.00784347,1929
1360,Male,64.7552066,160.9750177,27.04726298,1930
1361,Male,67.01471757,188.9746319,29.64676792,1960
1362,Male,70.8786331,194.0739746,27.21766484,1973
1363,Male,67.41315186,168.634975,26.14403498,1923
1364,Male,66.93465049,175.0406653,27.52651204,1942
1365,Male,64.68023132,176.074223,29.65288003,1942
1366,Male,67.32181711,168.7447552,26.23208754,1924
1367,Male,68.30102218,194.5460796,29.38206436,1949
1368,Male,73.80302454,227.4351837,29.41870548,1967
1369,Male,66.25522505,176.4862269,28.32596932,1922
1370,Male,67.70560322,177.2569991,27.24384482,1934
1371,Male,65.85420481,178.0314596,28.92304154,1946
1372,Male,71.80691042,211.3608266,28.88060225,1963
1373,Male,65.34320327,155.7293803,25.69708983,1946
1374,Male,67.96856544,192.0598736,29.29103111,1974
1375,Male,75.15541009,214.3705805,26.73984682,1941
1376,Male,63.4089479,163.0743534,28.57582644,1946
1377,Male,65.10205207,156.6584597,26.04226325,1950
1378,Male,67.72695642,164.9331081,25.33371925,1925
1379,Male,72.3106346,201.9126628,27.20654786,1928
1380,Male,69.44325517,197.6456451,28.87628623,1930
1381,Male,64.87680275,176.7961081,29.59429861,1949
1382,Male,66.97515201,188.0247181,29.53260516,1961
1383,Male,66.90883737,181.9962868,28.64242531,1964
1384,Male,68.12757693,175.6365382,26.66141603,1965
1385,Male,70.38792495,176.0648702,25.03747998,1971
1386,Male,70.50592738,206.4409425,29.25895449,1957
1387,Male,69.7695676,197.8283576,28.63325437,1924
1388,Male,68.4078482,177.1107388,26.66534851,1955
1389,Male,67.29401786,174.0877277,27.08503912,1940
1390,Male,68.22582277,175.6709786,26.5898989,1963
1391,Male,67.53354038,180.2696932,27.84825025,1971
1392,Male,74.40648137,220.720177,28.08889984,1970
1393,Male,68.99844693,181.9413181,26.92569578,1936
1394,Male,68.34236491,187.6334634,28.30378509,1934
1395,Male,69.00216528,188.3308958,27.86829268,1949
1396,Male,64.83380413,164.5965816,27.58875045,1959
1397,Male,73.06329334,216.0400614,28.51346735,
1398,Male,71.6016965,211.0316519,29.00114887,1919
1399,Male,70.25225274,190.9163653,27.25441573,1924
1400,Male,71.01573094,198.2720936,27.69916634,1941
1401,Male,69.36857659,187.5710575,27.46341185,1945
1402,Male,64.12569658,157.6636172,27.01354144,1958
1403,Male,70.53457828,204.4187311,28.94881353,1959
1404,Male,63.39905918,141.0569889,24.72539347,1964
1405,Male,71.40971655,207.3034959,28.64219099,1937
1406,Male,69.87714736,217.9948396,31.45503027,1946
1407,Male,66.87536305,169.6356405,26.72385006,1928
1408,Male,71.25013608,191.0676196,26.51733807,1962
1409,Male,73.57397189,199.469319,25.96222622,1937
1410,Male,68.1679352,201.438831,30.54197676,1922
1411,Male,73.57508303,215.0708702,27.99202385,1934
1412,Male,69.89540376,171.9190355,24.79367813,1955
1413,Male,64.87941808,161.6110178,27.0502512,1928
1414,Male,72.03304466,209.5736669,28.45688755,1942
1415,Male,67.40575512,163.4765101,25.34986378,1960
1416,Male,67.62937651,177.4295071,27.33186756,1939
1417,Male,69.55037638,199.8078464,29.10233252,1953
1418,Male,66.3040377,179.7597417,28.80890236,1962
1419,Male,68.69746059,178.015095,26.57600471,1965
1420,Male,70.55404673,181.6799218,25.71445394,1960
1421,Male,66.3401,163.0012742,26.09474063,1960
1422,Male,68.36806631,176.5053033,26.60513055,1931
1423,Male,72.36993359,224.6038107,30.21447142,1960
1424,Male,67.19215164,193.788816,30.24167497,1923
1425,Male,67.53165705,164.0043528,25.33697663,1932
1426,Male,68.61863098,189.7021879,28.38588704,1930
1427,Male,68.55795078,186.0648539,27.89092509,1947
1428,Male,70.30017896,196.5850577,28.02540337,1953
1429,Male,68.90485109,195.4085511,28.99734238,1952
1430,Male,69.38201738,198.8500852,29.10356319,1953
1431,Male,72.61132729,200.6336879,26.8107729,1969
1432,Male,67.56586373,178.3718337,27.52870868,1973
1433,Male,69.23640106,202.2032307,29.71894232,1966
1434,Male,70.06209615,184.5051828,26.4823515,1955
1435,Male,69.3049776,193.5296063,28.38786865,1926
1436,Male,74.6870926,230.1369233,29.06761667,1928
1437,Male,67.55419805,172.870347,26.68886145,1968
1438,Male,67.0478396,171.3457459,26.8545561,1930
1439,Male,72.74220916,202.8736828,27.01263618,1937
1440,Male,68.35616535,204.3588747,30.81430296,1937
1441,Male,67.09221709,168.3204982,26.3455306,1950
1442,Male,74.20921595,197.4748276,25.26447547,1937
1443,Male,60.82027054,137.7753101,26.2415166,1971
1444,Male,69.63396978,200.3428137,29.11023346,1918
1445,Male,67.73061112,194.1804446,29.82289034,1960
1446,Male,69.79008942,194.4007354,28.12060258,1972
1447,Male,69.98995301,208.1077828,29.93168369,1972
1448,Male,64.43737535,166.4902194,28.25057355,1959
1449,Male,64.80354222,185.2595306,31.0811656,1921
1450,Male,69.5595272,197.188228,28.71322475,1938
1451,Male,68.00260444,193.9115247,29.54382742,1932
1452,Male,70.49137249,203.2850351,28.82356567,1970
1453,Male,74.05384613,207.7282041,26.68790338,1941
1454,Male,71.8139753,197.8027791,27.02269641,1958
1455,Male,67.27161533,182.8981154,28.47473868,1949
1456,Male,67.59189464,174.4349914,26.90039126,1923
1457,Male,62.29469492,149.4972517,27.14221656,1935
1458,Male,71.9548678,215.1557625,29.27836711,1921
1459,Male,68.41482047,179.8283438,27.06898616,1941
1460,Male,69.5659947,203.21593,29.58543637,1924
1461,Male,71.08906207,182.7774125,25.48186351,1933
1462,Male,72.12882568,216.2168147,29.28100447,1913
1463,Male,72.54132659,213.7169568,28.61424053,1930
1464,Male,64.72961551,161.9524312,27.23301003,1950
1465,Male,70.95948939,212.2301447,29.69616282,1936
1466,Male,70.73206043,197.8118822,27.85697701,1923
1467,Male,66.35154132,171.9637924,27.52004955,1951
1468,Male,70.67837617,203.2746331,28.66977526,1924
1469,Male,66.85487891,164.7011036,25.96238136,1962
1470,Male,70.17260936,192.63163,27.5617365,1947
1471,Male,71.61500072,208.6718719,28.66620085,1931
1472,Male,70.24281599,198.1999576,28.30179353,1940
1473,Male,67.84616021,168.0670153,25.72445422,1943
1474,Male,72.08851042,209.5324294,28.40752345,1954
1475,Male,68.88689528,175.9920181,26.12967314,1972
1476,Male,69.73544217,196.218174,28.42800223,1933
1477,Male,69.33034652,194.8273906,28.55732349,1930
1478,Male,68.56098755,178.6917686,26.78333461,1921
1479,Male,68.63079652,193.1288324,28.88838511,1958
1480,Male,74.09309741,217.7125313,27.9410135,1933
1481,Male,72.37867503,216.9383745,29.17624205,1952
1482,Male,68.41525159,190.1282136,28.61903197,1931
1483,Male,68.61092192,181.2305433,27.12433575,1934
1484,Male,65.05658853,173.4347623,28.87139755,1921
1485,Male,75.57243874,217.1180153,26.78447972,1969
1486,Male,70.34093646,199.1334267,28.35581305,1973
1487,Male,73.42450966,220.2076602,28.77826063,1959
1488,Male,73.27944485,209.228854,27.45184032,1924
1489,Male,65.35188896,172.5673814,28.46797971,1931
1490,Male,74.68636681,224.630424,28.37266558,1953
1491,Male,68.95528009,207.744486,30.7828397,1935
1492,Male,69.72685973,191.2117662,27.70949616,1975
1493,Male,66.93862649,175.9426067,27.66506259,1920
1494,Male,73.9953112,213.3715761,27.45632406,1927
1495,Male,70.53420182,181.8551974,25.75374754,1940
1496,Male,72.77160282,210.657667,28.02641948,1970
1497,Male,69.63316169,189.6515572,27.55741093,1946
1498,Male,69.75003243,204.179761,29.56909905,1933
1499,Male,66.66110311,184.4704428,29.24799009,1956
1500,Male,68.87542383,199.994622,29.70325048,1922
1501,Male,67.90180866,170.8467603,26.1070795,1966
1502,Male,71.97052605,211.5427845,28.77418897,1925
1503,Male,75.46499263,217.9710527,26.96633855,1921
1504,Male,63.66468751,160.125909,27.83419168,1943
1505,Male,69.10480344,184.9018923,27.27967002,1960
1506,Male,71.05277859,193.999617,27.07403395,1931
1507,Male,75.69861825,249.565628,30.68478575,1937
1508,Male,71.14078856,191.4417446,26.65100081,1968
1509,Male,69.92281015,197.2663792,28.42690344,1975
1510,Male,67.78060168,182.6115503,28.00474568,1945
1511,Male,67.98597514,185.687955,28.30474848,1942
1512,Male,70.76175245,198.6558215,27.95235257,1920
1513,Male,65.63599729,172.5390826,28.21743522,1948
1514,Male,73.85366268,217.886922,28.14500407,1957
1515,Male,71.79202206,197.4170144,26.98649221,
1516,Male,62.16896926,147.8596534,26.95358757,
1517,Male,64.80718895,158.0108425,26.50664426,
1518,Male,62.75801917,140.2666284,25.09170262,1918
1519,Male,69.0014984,191.2389456,28.29915878,1928
1520,Male,69.7190933,204.2170221,29.60074945,1952
1521,Male,67.55930056,171.1969842,26.42652444,1952
1522,Male,73.27818363,202.2790555,26.54090665,1956
1523,Male,69.77275692,197.9847661,28.65327293,1960
1524,Male,70.88614442,224.6951625,31.50541763,1963
1525,Male,67.52111716,188.4094262,29.116396,1951
1526,Male,71.05214851,191.9802531,26.79269245,1942
1527,Male,70.37853898,207.7954078,29.55763492,1922
1528,Male,70.7986267,195.8758394,27.53248632,1925
1529,Male,69.44720978,190.4477008,27.82148836,1944
1530,Male,65.09066143,152.5247924,25.36397416,1950
1531,Male,72.61840852,207.1612333,27.67765318,1932
1532,Male,68.9686796,177.809028,26.33687326,1943
1533,Male,66.54078935,173.4743974,27.6041081,1951
1534,Male,75.81904028,230.9394542,28.30452026,
1535,Male,72.27951671,198.8365146,26.81512901,1970
1536,Male,66.85411068,180.5443766,28.46046313,1928
1537,Male,63.648144,160.8751088,27.97896175,1927
1538,Male,68.37997614,188.7755365,28.44474549,1920
1539,Male,69.6329393,200.5626132,29.14303333,1928
1540,Male,72.70460442,203.1921821,27.08303878,1980
1541,Male,73.73792828,208.1623839,26.97333328,1929
1542,Male,65.93443088,162.5496804,26.34364256,1928
1543,Male,66.62775023,160.1173714,25.4122069,1933
1544,Male,68.46982408,201.0860144,30.22022344,1964
1545,Male,73.45918414,211.7890079,27.65192966,1937
1546,Male,63.18364112,148.618674,26.22879336,1939
1547,Male,67.94057835,191.3306528,29.20386305,1964
1548,Male,74.70961248,207.243854,26.16031213,1925
1549,Male,64.63837415,172.5013209,29.08879999,1965
1550,Male,71.19831618,183.6372838,25.52323057,1921
1551,Male,67.39601985,180.659638,28.0224992,1947
1552,Male,67.36755359,170.4779465,26.4655474,1961
1553,Male,70.83715856,201.4034024,28.27865615,1950
1554,Male,68.51599909,192.1222427,28.83419868,1928
1555,Male,71.14104788,211.8160165,29.48713034,1935
1556,Male,67.19815896,185.7455901,28.98130858,1945
1557,Male,70.71675037,176.9550632,24.93059431,1949
1558,Male,69.18482947,201.1221901,29.60414133,1953
1559,Male,73.4461872,203.2405837,26.54520917,1965
1560,Male,71.6499171,200.6771639,27.54106937,1921
1561,Male,69.94498603,182.3462185,26.26018701,1961
1562,Male,74.6976372,209.3731259,26.43756403,1967
1563,Male,67.8676652,168.8175715,25.82296223,1922
1564,Male,71.69086893,188.6563354,25.8617515,1970
1565,Male,72.20088736,195.2755377,26.39228553,1930
1566,Male,68.09887366,173.8962369,26.41949763,1934
1567,Male,66.57488673,163.2412547,25.94915861,1950
1568,Male,70.19076916,181.320106,25.92986109,1978
1569,Male,76.45657808,239.5813894,28.87603734,1964
1570,Male,66.14169711,165.9974342,26.73406106,1960
1571,Male,65.92474109,152.9494884,24.79507303,1975
1572,Male,71.84804499,200.4134245,27.35338808,1955
1573,Male,69.11765738,197.4918021,29.12629752,1940
1574,Male,73.35843664,217.3895446,28.46116984,1927
1575,Male,69.05262823,194.6809018,28.76584607,1941
1576,Male,71.86584525,203.488801,27.75937385,1943
1577,Male,71.85748745,204.4226335,27.89325211,1945
1578,Male,60.79888561,128.390221,24.47118144,1948
1579,Male,69.04386662,181.377015,26.80687994,1976
1580,Male,68.30888615,188.8295918,28.51214399,1951
1581,Male,70.99273457,198.6367376,27.76808898,1927
1582,Male,71.94240892,198.9265131,27.07926971,1950
1583,Male,69.94155395,187.4036005,26.99116345,
1584,Male,71.91211901,204.7809105,27.89969953,1932
1585,Male,71.00788826,194.0806122,27.11959428,
1586,Male,72.28192835,205.9270992,27.76951344,1925
1587,Male,66.27613841,174.2097641,27.94295486,1961
1588,Male,68.24844296,183.4542292,27.74958302,1945
1589,Male,72.36749214,218.3945547,29.38116346,1956
1590,Male,67.49557515,175.2102975,27.09712726,1966
1591,Male,70.75219758,206.3783655,29.04681576,1928
1592,Male,71.66855705,189.3928413,25.97888259,1950
1593,Male,71.52296431,214.3024644,29.51551618,1958
1594,Male,66.07995899,175.5477079,28.32499635,1918
1595,Male,70.47416139,200.361282,28.42288758,1947
1596,Male,70.95044123,216.3411301,30.27911111,1968
1597,Male,66.62843544,159.4828288,25.31097812,1969
1598,Male,65.26460446,167.7558699,27.74830974,1949
1599,Male,69.72520733,182.4816869,26.44562815,1958
1600,Male,71.85372209,212.8146642,29.04137931,1966
1601,Male,66.96893592,169.3927971,26.61107208,1925
1602,Male,69.23076764,175.9115893,25.85892026,1934
1603,Male,65.25367085,174.9439778,28.94698459,1932
1604,Male,72.69525855,181.3253291,24.17466877,1928
1605,Male,72.81390651,188.9514741,25.10937193,1920
1606,Male,66.57751567,178.488157,28.37059624,1928
1607,Male,62.58697166,144.6414182,26.01591013,1931
1608,Male,67.76782003,164.1578901,25.18424639,1937
1609,Male,68.48270751,174.4555542,26.20819947,1939
1610,Male,67.72801739,169.458094,26.02794143,1944
1611,Male,76.61754594,255.8633265,30.70900859,1945
1612,Male,73.57529577,222.6861438,28.98300357,1946
1613,Male,67.65084421,167.8641366,25.84197541,1946
1614,Male,69.75483418,201.008548,29.10583976,1950
1615,Male,65.71059987,170.9006769,27.8860594,1922
1616,Male,68.76890241,172.9809468,25.77082449,1931
1617,Male,70.69889553,187.3681933,26.41099965,1936
1618,Male,69.20806784,184.9292931,27.20235406,1943
1619,Male,74.63382727,213.0690422,26.95027223,1959
1620,Male,70.35461686,202.0349553,28.75779213,1965
1621,Male,68.11567166,167.8807205,25.4930012,1939
1622,Male,71.0961131,210.8211943,29.38575017,1923
1623,Male,69.98313746,206.4144118,29.69391273,1931
1624,Male,65.27156257,156.5798027,25.89416739,1954
1625,Male,67.68008391,169.611562,26.0884277,1947
1626,Male,74.06743152,228.4074441,29.3339072,1960
1627,Male,68.75899269,172.0941985,25.64610686,1926
1628,Male,69.25237481,192.4088967,28.2663698,1938
1629,Male,68.80593452,174.2397082,25.93042104,1943
1630,Male,67.74549287,179.5542134,27.56443,1948
1631,Male,71.47138723,192.9291071,26.61016453,1937
1632,Male,70.65523058,195.4418631,27.58310718,1949
1633,Male,68.36897984,187.9230525,28.32540236,1963
1634,Male,71.46975833,204.5957328,28.22059546,1924
1635,Male,69.37803726,212.0170256,31.03422809,1921
1636,Male,74.45849777,209.9487684,26.68081063,1928
1637,Male,72.27855615,196.7090246,26.52892042,1963
1638,Male,73.07418054,208.0580433,27.45180031,1972
1639,Male,68.10921459,176.2611905,26.77066648,1958
1640,Male,67.42796158,189.4042032,29.35105931,1963
1641,Male,70.82143149,194.327152,27.29721329,1915
1642,Male,67.24069882,176.7463054,27.5422957,1931
1643,Male,71.22362744,209.7335388,29.12956077,1938
1644,Male,65.79604992,158.4603238,25.78903699,1940
1645,Male,64.52084746,171.3034951,28.99214357,1954
1646,Male,67.47703124,180.2948206,27.89880144,1962
1647,Male,71.35662808,211.3956386,29.25106027,1972
1648,Male,68.17630646,190.1327254,28.82067608,1924
1649,Male,67.47309881,178.3657282,27.60351114,1957
1650,Male,65.65692057,163.1951164,26.67229389,1954
1651,Male,67.70035802,155.1625868,23.85169841,1962
1652,Male,62.20882862,130.8380738,23.82014075,1933
1653,Male,67.44508051,186.8388682,28.93882555,1961
1654,Male,69.57909023,194.0945611,28.24685514,1942
1655,Male,69.92624123,204.8756917,29.52053973,1962
1656,Male,68.8610815,199.2813114,29.60963971,1936
1657,Male,70.94349959,192.206151,26.90644338,1940
1658,Male,71.57472336,207.8169438,28.58089512,1938
1659,Male,66.50289891,161.7571761,25.76894458,1948
1660,Male,69.01116064,191.0267435,28.25984256,1934
1661,Male,68.06849494,171.0562905,26.01123559,1939
1662,Male,70.41995611,188.2429823,26.74493356,1947
1663,Male,71.22182822,200.7084673,27.87749126,1963
1664,Male,70.18570099,188.5293966,26.9647267,1949
1665,Male,66.48159749,165.5890975,26.39630118,1959
1666,Male,70.38920071,178.8513483,25.43281195,1934
1667,Male,68.84630982,174.8873671,25.9962877,1932
1668,Male,69.56662234,187.4689869,27.29240618,1930
1669,Male,69.21387398,201.5277531,29.63894739,1921
1670,Male,71.67843022,206.4017808,28.30418783,1953
1671,Male,68.50781491,200.8772795,30.15538069,1957
1672,Male,70.05933098,225.014368,32.29925517,1967
1673,Male,70.90374445,199.3623525,27.93952617,1943
1674,Male,67.11436084,170.7891625,26.71428904,1969
1675,Male,67.6284844,174.8654514,26.93760204,1975
1676,Male,70.98741332,214.7929926,30.03112729,1964
1677,Male,66.87851578,175.366252,27.62402741,1924
1678,Male,68.47745653,187.2053947,28.12790242,1943
1679,Male,66.26705648,163.6381507,26.25448063,1950
1680,Male,65.77401201,156.9680739,25.56329851,1969
1681,Male,64.4613459,158.9004343,26.94266649,1972
1682,Male,65.85496276,154.9653989,25.17514325,1945
1683,Male,69.9027564,177.7129666,25.62387123,1949
1684,Male,69.1344005,196.3303116,28.94097662,1941
1685,Male,70.48162382,194.1617823,27.53760565,1924
1686,Male,73.50736001,209.6980393,27.34304943,1976
1687,Male,72.31477541,194.891589,26.257492,1942
1688,Male,73.74875102,203.9997028,26.42618216,1936
1689,Male,73.54118433,212.0303757,27.62174252,1968
1690,Male,63.09448322,154.8888953,27.41269512,1967
1691,Male,72.26708683,209.6333173,28.28091388,1963
1692,Male,71.11908757,174.5523441,24.31462421,1944
1693,Male,72.0057094,205.9619225,27.98770573,1970
1694,Male,66.70347964,189.4300286,29.99618849,1940
1695,Male,63.57141145,144.815032,25.24667361,1958
1696,Male,70.69801207,187.0184584,26.36236066,1960
1697,Male,75.68280791,232.104476,28.54981324,1930
1698,Male,68.16214653,183.2327118,27.78630003,1924
1699,Male,70.225252,191.7090668,27.3886275,1920
1700,Male,71.56525646,194.7218564,26.78702397,1947
1701,Male,71.6576596,204.4262556,28.04953483,
1702,Male,74.67043476,207.9080616,26.27170134,1920
1703,Male,66.80502561,174.3354906,27.52211261,1937
1704,Male,68.02456916,185.4048519,28.229535,1960
1705,Male,68.21314448,168.1685042,25.46377277,1932
1706,Male,72.05959136,203.92588,27.66960656,1947
1707,Male,66.70498045,164.179486,25.99660276,1951
1708,Male,65.09963565,180.7937105,30.0566401,1955
1709,Male,68.22761459,174.7124319,26.44342242,1935
1710,Male,70.27758963,198.7285226,28.3491941,1917
1711,Male,68.99299407,166.7952092,24.68810846,1947
1712,Male,72.81763633,202.9480035,26.96657913,1923
1713,Male,70.48328834,190.5220374,27.02011114,1943
1714,Male,69.26513962,172.3003905,25.30294449,1949
1715,Male,66.1180621,181.0141079,29.17335797,1950
1716,Male,60.96672328,134.8228267,25.55594525,1956
1717,Male,66.08290844,169.617202,27.36565363,1922
1718,Male,69.33829795,198.3895491,29.07278694,1929
1719,Male,70.79634524,192.2931685,27.03064491,1932
1720,Male,64.84152823,161.1930514,27.01183332,1946
1721,Male,66.91489408,169.8824896,26.73112618,1953
1722,Male,71.19658688,191.6838425,26.64289338,1961
1723,Male,67.66042305,173.3847193,26.6842887,1966
1724,Male,68.49613344,182.1829921,27.35835284,1921
1725,Male,67.14018598,188.8484986,29.51635231,1940
1726,Male,68.03117231,176.6653529,26.89364728,1936
1727,Male,71.03061695,217.4909577,30.37136148,1966
1728,Male,65.62492094,168.0352354,27.49014313,1931
1729,Male,68.67903487,177.521933,26.51660261,1924
1730,Male,72.26420577,204.4161269,27.57927952,1929
1731,Male,69.80727521,217.1897415,31.40162798,1932
1732,Male,66.39812838,170.2174512,27.2023633,1937
1733,Male,67.59016823,174.0091522,26.83609156,1958
1734,Male,71.08909566,188.1160458,26.22612284,1953
1735,Male,65.81997755,172.746365,28.09361889,1922
1736,Male,68.56085411,186.4011012,27.9389618,1941
1737,Male,69.71864181,205.1493025,29.73626632,1968
1738,Male,72.05520702,205.676442,27.91052715,1974
1739,Male,67.65252997,180.8711377,27.8429607,1958
1740,Male,69.76287854,189.8283126,27.48061401,1955
1741,Male,66.91633531,175.2039346,27.56727169,1938
1742,Male,71.69388059,196.726282,26.96574583,1959
1743,Male,69.0340651,183.557049,27.13678542,1934
1744,Male,68.63976982,203.0058961,30.35786628,1941
1745,Male,68.2112871,190.5842005,28.85948883,1942
1746,Male,67.45627183,166.3906563,25.76312222,1943
1747,Male,68.16423277,191.8302347,29.0882896,1962
1748,Male,70.94683597,193.5063411,27.08590595,1951
1749,Male,70.68624745,194.9436551,27.48865432,1918
1750,Male,70.96758546,212.8263485,29.77279204,1935
1751,Male,74.60466805,249.9462832,31.63944867,1949
1752,Male,64.9485459,168.5341902,28.14902669,1954
1753,Male,67.39264099,174.0309543,26.99701692,1964
1754,Male,70.67451735,193.5591924,27.30249446,1964
1755,Male,71.70357731,207.1105722,28.38146773,1967
1756,Male,70.67820774,205.8172958,29.02852976,1969
1757,Male,70.47367765,199.356144,28.28068877,1972
1758,Male,68.42358649,178.6200332,26.88021424,1977
1759,Male,70.41808724,189.5794725,26.93624732,1971
1760,Male,71.67636717,200.206207,27.4561599,1931
1761,Male,67.90442161,165.7639258,25.32842261,1911
1762,Male,63.00618017,151.3505719,26.86160718,1960
1763,Male,66.80071892,174.9881905,27.62871562,1961
1764,Male,66.01759167,174.6121001,28.22729163,1960
1765,Male,64.90984533,166.2439226,27.79961992,1941
1766,Male,68.50326101,193.9820595,29.12415292,1943
1767,Male,70.02471448,189.9119646,27.28750712,1969
1768,Male,64.54897202,148.7874713,25.15949566,1960
1769,Male,72.46152792,223.3155102,29.96526632,1967
1770,Male,69.96391207,191.0654475,27.50098278,1956
1771,Male,69.31943753,172.4550996,25.28600444,1942
1772,Male,69.5732598,191.5471767,27.8808031,1927
1773,Male,69.67436795,192.0916777,27.87896863,1925
1774,Male,69.22921912,177.5926996,26.10721057,1920
1775,Male,64.44838768,162.6190973,27.58428052,1944
1776,Male,67.45120933,177.8459883,27.54094393,1957
1777,Male,73.49486112,214.819848,28.02042296,1978
1778,Male,70.96856341,204.4101633,28.59464346,1958
1779,Male,74.69552272,225.5123865,28.47708215,1962
1780,Male,68.18809667,190.2684255,28.83127289,1927
1781,Male,69.85602232,207.9166862,30.01897561,1929
1782,Male,67.197511,177.3135637,27.66621918,1960
1783,Male,67.8417924,192.741685,29.50497515,1962
1784,Male,70.87698711,218.2315386,30.60703411,1964
1785,Male,71.24311166,192.017261,26.65438952,1948
1786,Male,74.46298656,219.8129065,27.93100199,1927
1787,Male,69.55326838,183.7510973,26.76141573,1967
1788,Male,70.60702552,183.5773805,25.94403759,1947
1789,Male,67.94562981,183.7041775,28.03562252,1925
1790,Male,72.18599228,215.8686135,29.1875653,1938
1791,Male,68.07265309,177.5548634,26.99612602,1942
1792,Male,68.64032508,176.0119591,26.32071862,1918
1793,Male,68.82921624,200.3308195,29.79314483,1921
1794,Male,68.02018827,181.9867345,27.71266563,1936
1795,Male,73.63143058,215.5545587,28.0120546,1951
1796,Male,67.35327101,171.160452,26.58277218,1959
1797,Male,73.8418844,214.0325038,27.65593964,1923
1798,Male,66.35812083,170.0538326,27.20899466,1955
1799,Male,72.17355644,198.6850217,26.87343267,1937
1800,Male,71.40851816,205.6189565,28.41039931,1953
1801,Male,70.66886319,198.0235635,27.93668623,1962
1802,Male,65.83816921,164.9889856,26.81721597,1963
1803,Male,71.76579929,202.2305956,27.66470461,1947
